source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__search_report,2024-07-27,Amazon Ads,53745,Dunder Mifflin Amazon Ads Account 745,CAMP-3438,Sustainability - Cardstock,ADG-4891,Cardstock - Competitor,KW-471436,cardstock,exact,214,5118,152.95,15.82,2679.14
ad_reporting__search_report,2024-07-27,Apple Search Ads,46613,Dunder Mifflin Apple Search Ads Account 613,CAMP-1781,Brand Awareness - Sticky Notes,ADG-4258,Sticky Notes - Retargeting,KW-513857,sticky notes,exact,1421,17461,1643.36,207.29,19308.26
ad_reporting__search_report,2024-07-27,Microsoft Ads,40045,Dunder Mifflin Microsoft Ads Account 45,CAMP-9059,Bulk Discounts - Eco Mugs,ADG-9067,Eco Mugs - Competitor,KW-729008,durable eco mugs,exact,82,2028,79.84,9.56,2049.32
ad_reporting__search_report,2024-07-28,Apple Search Ads,32439,Dunder Mifflin Apple Search Ads Account 439,CAMP-2523,Back to School - Scented Candles,ADG-7440,Scented Candles - Awareness,KW-474189,scented candles,broad,1492,15621,1585.43,152.94,13904.82
ad_reporting__search_report,2024-07-28,Google Ads,35118,Dunder Mifflin Google Ads Account 118,CAMP-2907,Holiday Deals - Notebooks,ADG-2357,Notebooks - Retargeting,KW-483365,eco friendly notebooks,broad,1541,18299,1933.26,181.43,26992.2
ad_reporting__search_report,2024-07-28,Google Ads,93249,Dunder Mifflin Google Ads Account 249,CAMP-5162,Back to School - Notebooks,ADG-8550,Notebooks - Awareness,KW-862795,notebooks,exact,2755,39489,3252.13,471.91,47314.11
ad_reporting__search_report,2024-07-28,Microsoft Ads,39285,Dunder Mifflin Microsoft Ads Account 285,CAMP-7309,Sustainability - Eco Mugs,ADG-9590,Eco Mugs - Awareness,KW-524014,discount eco mugs,phrase,634,12672,639.64,110.56,19256.51
ad_reporting__search_report,2024-07-29,Amazon Ads,36031,Dunder Mifflin Amazon Ads Account 31,CAMP-1762,Brand Awareness - Printer Paper,ADG-1939,Printer Paper - Retargeting,KW-319074,printer paper online,broad,498,10849,517.02,69.81,5717.83
ad_reporting__search_report,2024-07-29,Amazon Ads,80846,Dunder Mifflin Amazon Ads Account 846,CAMP-4615,Office Essentials - Envelopes,ADG-7511,Envelopes - Competitor,KW-303551,dm office envelopes,phrase,162,3725,183.08,25.72,4950.28
ad_reporting__search_report,2024-07-29,Apple Search Ads,33283,Dunder Mifflin Apple Search Ads Account 283,CAMP-3074,Office Essentials - Sticky Notes,ADG-7548,Sticky Notes - Promo,KW-813904,dunder mifflin paper sticky notes,broad,730,11146,426.56,65.84,9398.18
ad_reporting__search_report,2024-07-29,Apple Search Ads,92508,Dunder Mifflin Apple Search Ads Account 508,CAMP-8116,Back to School - Eco Mugs,ADG-4666,Eco Mugs - Awareness,KW-798293,dunder mifflin eco mugs,broad,2080,23621,1276.1,169.77,29485.85
ad_reporting__search_report,2024-07-30,Apple Search Ads,50393,Dunder Mifflin Apple Search Ads Account 393,CAMP-2404,Bulk Discounts - Cardstock,ADG-2661,Cardstock - Competitor,KW-681307,best price cardstock,broad,1474,24194,1710.69,135.4,16997.8
ad_reporting__search_report,2024-07-30,Apple Search Ads,63186,Dunder Mifflin Apple Search Ads Account 186,CAMP-5546,Brand Awareness - Envelopes,ADG-6963,Envelopes - Promo,KW-408473,premium envelopes,phrase,816,9417,597.01,136.05,27251.16
ad_reporting__search_report,2024-07-30,Apple Search Ads,42232,Dunder Mifflin Apple Search Ads Account 232,CAMP-5560,Back to School - Eco Mugs,ADG-9545,Eco Mugs - Competitor,KW-792975,bulk eco mugs,exact,903,12196,580.81,162.6,24766.95
ad_reporting__search_report,2024-07-30,Microsoft Ads,27295,Dunder Mifflin Microsoft Ads Account 295,CAMP-7135,Bulk Discounts - Sticky Notes,ADG-6131,Sticky Notes - Retargeting,KW-245425,sticky notes,phrase,951,12303,552.72,160.34,27055.87
ad_reporting__search_report,2024-07-31,Amazon Ads,44299,Dunder Mifflin Amazon Ads Account 299,CAMP-1075,Brand Awareness - Notebooks,ADG-4748,Notebooks - Retargeting,KW-992346,office supplies notebooks,broad,324,6581,335.36,37.86,7600.74
ad_reporting__search_report,2024-07-31,Apple Search Ads,93122,Dunder Mifflin Apple Search Ads Account 122,CAMP-7646,Brand Awareness - Notebooks,ADG-2802,Notebooks - Retargeting,KW-864581,dm office notebooks,exact,1034,10851,812.39,97.85,15006.38
ad_reporting__search_report,2024-07-31,Google Ads,77362,Dunder Mifflin Google Ads Account 362,CAMP-3734,Sustainability - Eco Mugs,ADG-8217,Eco Mugs - Promo,KW-826747,eco mugs,broad,1494,20136,1566.69,178.0,37240.23
ad_reporting__search_report,2024-08-01,Apple Search Ads,81011,Dunder Mifflin Apple Search Ads Account 11,CAMP-1009,Bulk Discounts - Notebooks,ADG-8631,Notebooks - Promo,KW-683220,notebooks,broad,661,10251,638.71,106.22,19262.79
ad_reporting__search_report,2024-08-01,Apple Search Ads,21785,Dunder Mifflin Apple Search Ads Account 785,CAMP-1160,Back to School - Sticky Notes,ADG-5695,Sticky Notes - Promo,KW-283243,sticky notes,phrase,770,11748,831.33,85.59,9395.65
ad_reporting__search_report,2024-08-01,Apple Search Ads,27921,Dunder Mifflin Apple Search Ads Account 921,CAMP-5458,Holiday Deals - Eco Mugs,ADG-8082,Eco Mugs - Awareness,KW-550206,eco mugs buy,broad,1566,17245,1765.44,300.33,26305.92
ad_reporting__search_report,2024-08-02,Amazon Ads,19351,Dunder Mifflin Amazon Ads Account 351,CAMP-6747,Sustainability - Notebooks,ADG-7579,Notebooks - Awareness,KW-652260,dm office notebooks,broad,689,19553,817.23,66.72,7048.04
ad_reporting__search_report,2024-08-02,Apple Search Ads,83770,Dunder Mifflin Apple Search Ads Account 770,CAMP-2276,Back to School - Printer Paper,ADG-7633,Printer Paper - Promo,KW-865407,printer paper packs premium,broad,1160,14338,1232.49,105.99,10182.77
ad_reporting__search_report,2024-08-02,Apple Search Ads,43281,Dunder Mifflin Apple Search Ads Account 281,CAMP-3331,Sustainability - Envelopes,ADG-6973,Envelopes - Promo,KW-692853,dunder mifflin envelopes,broad,1558,15614,1180.13,296.23,51336.03
ad_reporting__search_report,2024-08-03,Amazon Ads,65311,Dunder Mifflin Amazon Ads Account 311,CAMP-1377,Sustainability - Cardstock,ADG-1637,Cardstock - Awareness,KW-677511,eco friendly cardstock bulk,phrase,764,13797,999.59,56.79,6982.25
ad_reporting__search_report,2024-08-03,Apple Search Ads,52810,Dunder Mifflin Apple Search Ads Account 810,CAMP-7971,Holiday Deals - Eco Mugs,ADG-7272,Eco Mugs - Competitor,KW-780048,eco mugs price,exact,1063,11423,1019.45,172.04,21198.5
ad_reporting__search_report,2024-08-03,Apple Search Ads,44225,Dunder Mifflin Apple Search Ads Account 225,CAMP-8044,Brand Awareness - Eco Mugs,ADG-5772,Eco Mugs - Promo,KW-384314,eco mugs buy,broad,1108,11703,687.65,205.4,18583.07
ad_reporting__search_report,2024-08-03,Microsoft Ads,36392,Dunder Mifflin Microsoft Ads Account 392,CAMP-1166,Brand Awareness - Envelopes,ADG-2058,Envelopes - Promo,KW-611767,envelopes buy,broad,452,9367,475.8,65.38,9351.44
ad_reporting__search_report,2024-08-04,Google Ads,91929,Dunder Mifflin Google Ads Account 929,CAMP-4379,Back to School - Sticky Notes,ADG-4053,Sticky Notes - Competitor,KW-274734,dunder mifflin paper sticky notes,exact,661,9744,879.56,96.04,13443.85
ad_reporting__search_report,2024-08-04,Google Ads,93692,Dunder Mifflin Google Ads Account 692,CAMP-6586,Holiday Deals - Notebooks,ADG-3765,Notebooks - Retargeting,KW-918540,notebooks bulk,phrase,1747,21806,1229.01,167.37,18928.41
ad_reporting__search_report,2024-08-04,Google Ads,10626,Dunder Mifflin Google Ads Account 626,CAMP-9153,Brand Awareness - Envelopes,ADG-1618,Envelopes - Retargeting,KW-383866,dunder mifflin envelopes,broad,1830,23248,1422.2,279.97,35487.02
ad_reporting__search_report,2024-08-04,Microsoft Ads,43538,Dunder Mifflin Microsoft Ads Account 538,CAMP-9548,Sustainability - Scented Candles,ADG-4742,Scented Candles - Awareness,KW-865950,best price scented candles,broad,620,8940,368.63,111.0,10825.11
ad_reporting__search_report,2024-08-05,Apple Search Ads,94352,Dunder Mifflin Apple Search Ads Account 352,CAMP-5526,Office Essentials - Cardstock,ADG-7213,Cardstock - Awareness,KW-110428,cardstock,broad,1209,19544,1002.74,174.45,19759.97
ad_reporting__search_report,2024-08-05,Google Ads,75590,Dunder Mifflin Google Ads Account 590,CAMP-2338,Bulk Discounts - Eco Mugs,ADG-1141,Eco Mugs - Retargeting,KW-433157,eco mugs,broad,1989,34245,2027.07,298.33,39132.79
ad_reporting__search_report,2024-08-05,Google Ads,58822,Dunder Mifflin Google Ads Account 822,CAMP-3459,Holiday Deals - Envelopes,ADG-6169,Envelopes - Promo,KW-187973,envelopes,broad,1472,19168,1821.64,140.2,30852.53
ad_reporting__search_report,2024-08-05,Microsoft Ads,98109,Dunder Mifflin Microsoft Ads Account 109,CAMP-9410,Office Essentials - Envelopes,ADG-9521,Envelopes - Awareness,KW-749265,cheap envelopes bulk,broad,1300,19640,1559.15,186.98,35797.28
ad_reporting__search_report,2024-08-06,Amazon Ads,12831,Dunder Mifflin Amazon Ads Account 831,CAMP-5178,Brand Awareness - Cardstock,ADG-6307,Cardstock - Competitor,KW-541887,fast shipping cardstock,phrase,614,12642,589.18,57.51,5550.98
ad_reporting__search_report,2024-08-06,Apple Search Ads,90353,Dunder Mifflin Apple Search Ads Account 353,CAMP-3835,Brand Awareness - Notebooks,ADG-6634,Notebooks - Retargeting,KW-615364,notebooks,broad,951,15357,606.67,128.12,18428.95
ad_reporting__search_report,2024-08-06,Google Ads,83795,Dunder Mifflin Google Ads Account 795,CAMP-4884,Brand Awareness - Sticky Notes,ADG-7154,Sticky Notes - Promo,KW-187073,sticky notes,broad,1503,20874,2117.1,254.4,25210.65
ad_reporting__search_report,2024-08-06,Microsoft Ads,39806,Dunder Mifflin Microsoft Ads Account 806,CAMP-6338,Back to School - Cardstock,ADG-4760,Cardstock - Promo,KW-911939,cardstock,broad,1917,27788,1607.02,309.29,68966.59
ad_reporting__search_report,2024-08-07,Amazon Ads,29695,Dunder Mifflin Amazon Ads Account 695,CAMP-4941,Brand Awareness - Sticky Notes,ADG-4467,Sticky Notes - Promo,KW-229287,sticky notes deal,broad,1547,26945,1839.25,184.23,19693.42
ad_reporting__search_report,2024-08-07,Google Ads,69881,Dunder Mifflin Google Ads Account 881,CAMP-2403,Brand Awareness - Notebooks,ADG-8135,Notebooks - Promo,KW-137314,notebooks,broad,2532,38550,2250.57,234.49,51047.81
ad_reporting__search_report,2024-08-07,Google Ads,15124,Dunder Mifflin Google Ads Account 124,CAMP-3992,Holiday Deals - Envelopes,ADG-8051,Envelopes - Promo,KW-263448,envelopes,broad,1815,24186,2398.01,207.02,42990.31
ad_reporting__search_report,2024-08-07,Google Ads,79024,Dunder Mifflin Google Ads Account 24,CAMP-5482,Brand Awareness - Cardstock,ADG-5859,Cardstock - Competitor,KW-953487,cheap cardstock,broad,3245,40343,2586.37,384.5,87808.38
ad_reporting__search_report,2024-08-07,Microsoft Ads,79567,Dunder Mifflin Microsoft Ads Account 567,CAMP-4064,Holiday Deals - Notebooks,ADG-6068,Notebooks - Awareness,KW-353250,notebooks reviews,broad,1024,14124,618.82,100.1,18434.5
ad_reporting__search_report,2024-08-08,Amazon Ads,38784,Dunder Mifflin Amazon Ads Account 784,CAMP-7700,Office Essentials - Envelopes,ADG-2323,Envelopes - Promo,KW-723584,envelopes,phrase,726,21549,509.23,107.72,21023.2
ad_reporting__search_report,2024-08-08,Apple Search Ads,82628,Dunder Mifflin Apple Search Ads Account 628,CAMP-7703,Holiday Deals - Notebooks,ADG-1648,Notebooks - Promo,KW-622078,wholesale notebooks eco,phrase,1237,17072,956.82,177.57,29984.03
ad_reporting__search_report,2024-08-09,Apple Search Ads,22278,Dunder Mifflin Apple Search Ads Account 278,CAMP-7896,Back to School - Eco Mugs,ADG-4710,Eco Mugs - Competitor,KW-183294,recycled eco mugs,phrase,701,7867,577.7,68.82,9113.09
ad_reporting__search_report,2024-08-09,Google Ads,85473,Dunder Mifflin Google Ads Account 473,CAMP-2260,Bulk Discounts - Envelopes,ADG-2751,Envelopes - Competitor,KW-632581,premium envelopes,broad,1700,23793,1994.74,284.86,32845.26
ad_reporting__search_report,2024-08-09,Google Ads,19406,Dunder Mifflin Google Ads Account 406,CAMP-5414,Back to School - Printer Paper,ADG-7282,Printer Paper - Retargeting,KW-411449,discount printer paper,broad,1450,18118,1791.7,209.81,33714.84
ad_reporting__search_report,2024-08-09,Google Ads,96768,Dunder Mifflin Google Ads Account 768,CAMP-9189,Back to School - Notebooks,ADG-2151,Notebooks - Awareness,KW-917623,dunder mifflin notebooks,exact,943,12585,719.27,174.0,25473.18
ad_reporting__search_report,2024-08-09,Microsoft Ads,89044,Dunder Mifflin Microsoft Ads Account 44,CAMP-4541,Holiday Deals - Eco Mugs,ADG-3279,Eco Mugs - Promo,KW-633693,eco mugs eco,broad,658,16418,692.75,51.95,6378.51
ad_reporting__search_report,2024-08-09,Microsoft Ads,24275,Dunder Mifflin Microsoft Ads Account 275,CAMP-7654,Sustainability - Printer Paper,ADG-9287,Printer Paper - Retargeting,KW-937705,printer paper,broad,941,15219,554.92,135.36,23559.92
ad_reporting__search_report,2024-08-10,Google Ads,12432,Dunder Mifflin Google Ads Account 432,CAMP-7281,Bulk Discounts - Envelopes,ADG-9826,Envelopes - Retargeting,KW-308559,bulk envelopes eco,phrase,1398,17765,1031.78,216.14,41385.4
ad_reporting__search_report,2024-08-10,Google Ads,75127,Dunder Mifflin Google Ads Account 127,CAMP-7974,Holiday Deals - Notebooks,ADG-9869,Notebooks - Retargeting,KW-187556,cheap notebooks eco,exact,1398,16064,1150.52,120.42,14887.16
ad_reporting__search_report,2024-08-10,Microsoft Ads,14771,Dunder Mifflin Microsoft Ads Account 771,CAMP-7828,Back to School - Notebooks,ADG-5255,Notebooks - Awareness,KW-710993,notebooks,phrase,2043,32171,1833.74,237.71,23391.64
ad_reporting__search_report,2024-08-11,Apple Search Ads,87494,Dunder Mifflin Apple Search Ads Account 494,CAMP-1779,Sustainability - Sticky Notes,ADG-6850,Sticky Notes - Retargeting,KW-102573,sticky notes price,broad,1353,13892,903.86,169.82,34018.72
ad_reporting__search_report,2024-08-11,Google Ads,44979,Dunder Mifflin Google Ads Account 979,CAMP-6613,Back to School - Cardstock,ADG-1829,Cardstock - Promo,KW-956616,premium cardstock,broad,2757,33819,2212.47,490.11,72516.36
ad_reporting__search_report,2024-08-11,Microsoft Ads,10081,Dunder Mifflin Microsoft Ads Account 81,CAMP-4108,Back to School - Sticky Notes,ADG-9758,Sticky Notes - Competitor,KW-595767,sticky notes,broad,633,13443,497.12,81.38,9157.8
ad_reporting__search_report,2024-08-12,Amazon Ads,47668,Dunder Mifflin Amazon Ads Account 668,CAMP-7773,Sustainability - Notebooks,ADG-5444,Notebooks - Awareness,KW-744279,notebooks reviews,exact,581,11016,769.85,44.62,4562.68
ad_reporting__search_report,2024-08-12,Apple Search Ads,93619,Dunder Mifflin Apple Search Ads Account 619,CAMP-1521,Back to School - Notebooks,ADG-8061,Notebooks - Promo,KW-990650,notebooks,broad,1446,15687,1137.41,146.45,23020.77
ad_reporting__search_report,2024-08-12,Microsoft Ads,83555,Dunder Mifflin Microsoft Ads Account 555,CAMP-5653,Bulk Discounts - Sticky Notes,ADG-4719,Sticky Notes - Promo,KW-562392,wholesale sticky notes,broad,1020,19388,661.72,176.27,38546.84
ad_reporting__search_report,2024-08-13,Apple Search Ads,47920,Dunder Mifflin Apple Search Ads Account 920,CAMP-2458,Back to School - Scented Candles,ADG-1757,Scented Candles - Awareness,KW-956386,scented candles online,broad,1575,20615,1383.63,262.74,51342.25
ad_reporting__search_report,2024-08-14,Amazon Ads,18659,Dunder Mifflin Amazon Ads Account 659,CAMP-7158,Holiday Deals - Envelopes,ADG-5398,Envelopes - Promo,KW-352296,dm office envelopes premium,broad,529,14517,701.09,61.86,6319.64
ad_reporting__search_report,2024-08-14,Amazon Ads,24500,Dunder Mifflin Amazon Ads Account 500,CAMP-8911,Bulk Discounts - Sticky Notes,ADG-1411,Sticky Notes - Competitor,KW-485708,best price sticky notes,exact,554,10369,407.91,36.68,8021.5
ad_reporting__search_report,2024-08-14,Amazon Ads,97506,Dunder Mifflin Amazon Ads Account 506,CAMP-9949,Back to School - Sticky Notes,ADG-4949,Sticky Notes - Retargeting,KW-273532,dunder mifflin paper sticky notes,broad,893,17072,899.03,105.7,22709.84
ad_reporting__search_report,2024-08-14,Apple Search Ads,10099,Dunder Mifflin Apple Search Ads Account 99,CAMP-2220,Brand Awareness - Envelopes,ADG-5213,Envelopes - Retargeting,KW-442607,envelopes eco,broad,1720,17792,1240.25,284.05,36853.97
ad_reporting__search_report,2024-08-14,Microsoft Ads,83642,Dunder Mifflin Microsoft Ads Account 642,CAMP-2601,Bulk Discounts - Cardstock,ADG-1479,Cardstock - Retargeting,KW-551365,durable cardstock,phrase,807,17405,447.78,80.77,9648.81
ad_reporting__search_report,2024-08-14,Microsoft Ads,31638,Dunder Mifflin Microsoft Ads Account 638,CAMP-8470,Brand Awareness - Notebooks,ADG-9830,Notebooks - Awareness,KW-486062,notebooks premium,broad,573,8196,616.1,97.88,17409.73
ad_reporting__search_report,2024-08-15,Amazon Ads,58254,Dunder Mifflin Amazon Ads Account 254,CAMP-7631,Brand Awareness - Notebooks,ADG-5086,Notebooks - Competitor,KW-911627,fast shipping notebooks,phrase,564,17149,595.84,60.55,10397.23
ad_reporting__search_report,2024-08-15,Apple Search Ads,46960,Dunder Mifflin Apple Search Ads Account 960,CAMP-4511,Back to School - Eco Mugs,ADG-3383,Eco Mugs - Awareness,KW-914464,wholesale eco mugs,phrase,1385,16525,870.54,239.67,30540.4
ad_reporting__search_report,2024-08-15,Apple Search Ads,91346,Dunder Mifflin Apple Search Ads Account 346,CAMP-5716,Bulk Discounts - Notebooks,ADG-3830,Notebooks - Awareness,KW-360751,notebooks online,phrase,49,500,56.98,7.18,1111.01
ad_reporting__search_report,2024-08-15,Microsoft Ads,46064,Dunder Mifflin Microsoft Ads Account 64,CAMP-1858,Sustainability - Cardstock,ADG-5655,Cardstock - Awareness,KW-927426,cardstock premium,broad,1538,24700,1470.08,130.87,13433.45
ad_reporting__search_report,2024-08-15,Microsoft Ads,18823,Dunder Mifflin Microsoft Ads Account 823,CAMP-9028,Holiday Deals - Sticky Notes,ADG-5786,Sticky Notes - Retargeting,KW-324948,sticky notes near me,broad,832,10468,601.43,87.03,11732.01
ad_reporting__search_report,2024-08-16,Apple Search Ads,68028,Dunder Mifflin Apple Search Ads Account 28,CAMP-4848,Bulk Discounts - Sticky Notes,ADG-8561,Sticky Notes - Retargeting,KW-681566,sticky notes,broad,1481,21362,1572.23,215.53,28245.52
ad_reporting__search_report,2024-08-16,Google Ads,83604,Dunder Mifflin Google Ads Account 604,CAMP-4273,Holiday Deals - Cardstock,ADG-3894,Cardstock - Retargeting,KW-760870,cardstock,broad,777,10933,927.27,93.53,21974.31
ad_reporting__search_report,2024-08-16,Microsoft Ads,19111,Dunder Mifflin Microsoft Ads Account 111,CAMP-6851,Sustainability - Notebooks,ADG-6370,Notebooks - Retargeting,KW-685596,discount notebooks,broad,924,19826,1045.01,152.32,23457.86
ad_reporting__search_report,2024-08-17,Apple Search Ads,97079,Dunder Mifflin Apple Search Ads Account 79,CAMP-2964,Back to School - Notebooks,ADG-3729,Notebooks - Competitor,KW-160794,notebooks,phrase,1147,12850,1207.92,212.01,36320.53
ad_reporting__search_report,2024-08-17,Apple Search Ads,22846,Dunder Mifflin Apple Search Ads Account 846,CAMP-5614,Brand Awareness - Eco Mugs,ADG-5310,Eco Mugs - Competitor,KW-136331,eco mugs,broad,1098,17062,943.67,181.46,19950.89
ad_reporting__search_report,2024-08-17,Apple Search Ads,62586,Dunder Mifflin Apple Search Ads Account 586,CAMP-8329,Bulk Discounts - Envelopes,ADG-8014,Envelopes - Retargeting,KW-296536,discount envelopes,broad,1180,15392,760.3,129.74,22084.65
ad_reporting__search_report,2024-08-17,Microsoft Ads,69624,Dunder Mifflin Microsoft Ads Account 624,CAMP-4180,Back to School - Printer Paper,ADG-4540,Printer Paper - Competitor,KW-944860,fast shipping printer paper,broad,1086,18540,674.68,155.54,23550.8
ad_reporting__search_report,2024-08-17,Microsoft Ads,31583,Dunder Mifflin Microsoft Ads Account 583,CAMP-4206,Office Essentials - Sticky Notes,ADG-1465,Sticky Notes - Promo,KW-589643,sticky notes,broad,1403,30390,1571.4,246.43,30921.77
